"team_name","league","country","player_name","player_url","player_pos","player_age","nationality","in_squad","appearances","goals","minutes_played","season"
"Juventus FC","Serie A","Italy","Giovanni Viola","https://www.transfermarkt.com/giovanni-viola/profil/spieler/247895","Goalkeeper",29,"Italy",32,32,0,2880,1955
"Juventus FC","Serie A","Italy","Giuseppe Vavassori","https://www.transfermarkt.com/giuseppe-vavassori/profil/spieler/293887","Goalkeeper",21,"Italy",2,2,0,180,1955
"Juventus FC","Serie A","Italy","Benito Boldi","https://www.transfermarkt.com/benito-boldi/profil/spieler/398190","Defender",21,"Italy",4,4,0,360,1955
"Juventus FC","Serie A","Italy","Giuseppe Corradi","https://www.transfermarkt.com/giuseppe-corradi/profil/spieler/293089","Right-Back",22,"Italy",28,28,0,2520,1955
"Juventus FC","Serie A","Italy","Bruno Garzena","https://www.transfermarkt.com/bruno-garzena/profil/spieler/293097","Right-Back",22,"Italy",27,27,0,2430,1955
"Juventus FC","Serie A","Italy","Piero Aggradi","https://www.transfermarkt.com/piero-aggradi/profil/spieler/355733","Defender",20,"Italy",7,7,0,630,1955
"Juventus FC","Serie A","Italy","Pietro Giuliano","https://www.transfermarkt.com/pietro-giuliano/profil/spieler/523816","Defender",18,"Italy",1,1,0,90,1955
"Juventus FC","Serie A","Italy","Giorgio Turchi","https://www.transfermarkt.com/giorgio-turchi/profil/spieler/422625","midfield",23,"Italy",15,15,0,1350,1955
"Juventus FC","Serie A","Italy","Umberto Colombo","https://www.transfermarkt.com/umberto-colombo/profil/spieler/293543","midfield",22,"Italy",18,18,3,1620,1955
"Juventus FC","Serie A","Italy","Antonio Montico","https://www.transfermarkt.com/antonio-montico/profil/spieler/302496","midfield",21,"Italy",20,20,5,1800,1955
"Juventus FC","Serie A","Italy","Cesare Nay","https://www.transfermarkt.com/cesare-nay/profil/spieler/422626","midfield",29,"Italy",31,31,0,2790,1955
"Juventus FC","Serie A","Italy","Guglielmo Oppezzo","https://www.transfermarkt.com/guglielmo-oppezzo/profil/spieler/422628","midfield",29,"Italy",29,29,1,2610,1955
"Juventus FC","Serie A","Italy","Giorgio Bartolini","https://www.transfermarkt.com/giorgio-bartolini/profil/spieler/373462","Central Midfield",18,"Italy",16,16,1,1440,1955
"Juventus FC","Serie A","Italy","Flavio Emoli","https://www.transfermarkt.com/flavio-emoli/profil/spieler/293092","Defensive Midfield",20,"Italy",28,28,3,2520,1955
"Juventus FC","Serie A","Italy","Juan Vairo","https://www.transfermarkt.com/juan-vairo/profil/spieler/523817","midfield",22,"Argentina",11,11,3,990,1955
"Juventus FC","Serie A","Italy","Giampiero Boniperti","https://www.transfermarkt.com/giampiero-boniperti/profil/spieler/247858","Centre-Forward",26,"Italy",31,31,6,2790,1955
"Juventus FC","Serie A","Italy","Nardo","https://www.transfermarkt.com/nardo/profil/spieler/422627","Attack",24,"Brazil",21,21,7,1890,1955
"Juventus FC","Serie A","Italy","Angelo Caroli","https://www.transfermarkt.com/angelo-caroli/profil/spieler/305656","Attack",18,"Italy",6,6,1,540,1955
"Juventus FC","Serie A","Italy","Carl Aage Praest","https://www.transfermarkt.com/carl-aage-praest/profil/spieler/308675","Left Winger",33,"Denmark",26,26,0,2340,1955
"Juventus FC","Serie A","Italy","Antonio Barengo","https://www.transfermarkt.com/antonio-barengo/profil/spieler/372990","Left Winger",20,"Italy",2,2,0,180,1955
"Juventus FC","Serie A","Italy","Guerrino Rossi","https://www.transfermarkt.com/guerrino-rossi/profil/spieler/502408","Attack",21,"Italy",1,1,0,90,1955
"Juventus FC","Serie A","Italy","Gino Stacchini","https://www.transfermarkt.com/gino-stacchini/profil/spieler/293548","Left Winger",17,"Italy",7,7,0,630,1955
"Juventus FC","Serie A","Italy","Stefano Francescon","https://www.transfermarkt.com/stefano-francescon/profil/spieler/523813","Attack",21,"Italy",7,7,1,630,1955
"Juventus FC","Serie A","Italy","Luca Frateschi","https://www.transfermarkt.com/luca-frateschi/profil/spieler/523814","Attack",18,"Italy",4,4,0,360,1955
"US Triestina","Serie C - Girone A","Italy","Antonio Nuciari","https://www.transfermarkt.com/antonio-nuciari/profil/spieler/515887","Goalkeeper",30,"Italy",7,7,0,630,1955
"US Triestina","Serie C - Girone A","Italy","Narciso Soldan","https://www.transfermarkt.com/narciso-soldan/profil/spieler/245263","Goalkeeper",27,"Italy",27,27,0,2430,1955
"US Triestina","Serie C - Girone A","Italy","Carlo Belloni","https://www.transfermarkt.com/carlo-belloni/profil/spieler/380113","Right-Back",26,"Italy",30,30,1,2700,1955
"US Triestina","Serie C - Girone A","Italy","Adelchi Brach","https://www.transfermarkt.com/adelchi-brach/profil/spieler/404329","Defender",27,"Italy",8,8,0,720,1955
"US Triestina","Serie C - Girone A","Italy","Mario Claut","https://www.transfermarkt.com/mario-claut/profil/spieler/514484","Defender",25,"Italy",22,22,0,1980,1955
"US Triestina","Serie C - Girone A","Italy","Alfio Fontana","https://www.transfermarkt.com/alfio-fontana/profil/spieler/245254","Right-Back",22,"Italy",25,25,0,2250,1955
"US Triestina","Serie C - Girone A","Italy","Renato Toso","https://www.transfermarkt.com/renato-toso/profil/spieler/514489","Defender",26,"Italy",10,10,0,900,1955
"US Triestina","Serie C - Girone A","Italy","Umberto Meggiolaro","https://www.transfermarkt.com/umberto-meggiolaro/profil/spieler/523944","Defender",21,"Italy",8,8,0,720,1955
"US Triestina","Serie C - Girone A","Italy","Fulvio Varglien","https://www.transfermarkt.com/fulvio-varglien/profil/spieler/505369","midfield",19,"Italy",2,2,0,180,1955
"US Triestina","Serie C - Girone A","Italy","Giorgio Bernardin","https://www.transfermarkt.com/giorgio-bernardin/profil/spieler/388445","midfield",27,"Italy",33,33,0,2970,1955
"US Triestina","Serie C - Girone A","Italy","Arnaldo Lucentini","https://www.transfermarkt.com/arnaldo-lucentini/profil/spieler/200577","midfield",24,"Italy",29,29,5,2610,1955
"US Triestina","Serie C - Girone A","Italy","Francesco Petagna","https://www.transfermarkt.com/francesco-petagna/profil/spieler/505382","midfield",31,"Italy",30,30,0,2669,1955
"US Triestina","Serie C - Girone A","Italy","László Szőke","https://www.transfermarkt.com/laszlo-sz%C5%91ke/profil/spieler/505435","midfield",24,"Hungary",18,18,1,1620,1955
"US Triestina","Serie C - Girone A","Italy","Renato Gelio","https://www.transfermarkt.com/renato-gelio/profil/spieler/523942","midfield",22,"Italy",1,1,0,90,1955
"US Triestina","Serie C - Girone A","Italy","Marcello Svorinich","https://www.transfermarkt.com/marcello-svorinich/profil/spieler/523945","midfield",26,"Italy",6,6,0,540,1955
"US Triestina","Serie C - Girone A","Italy","Sergio Brighenti","https://www.transfermarkt.com/sergio-brighenti/profil/spieler/152474","Centre-Forward",22,"Italy",30,30,8,2700,1955
"US Triestina","Serie C - Girone A","Italy","Aldo Dorigo","https://www.transfermarkt.com/aldo-dorigo/profil/spieler/502359","Attack",25,"Italy",29,29,3,2610,1955
"US Triestina","Serie C - Girone A","Italy","Roberto Passarin","https://www.transfermarkt.com/roberto-passarin/profil/spieler/505227","Attack",20,"Italy",27,27,3,2430,1955
"US Triestina","Serie C - Girone A","Italy","Mario Renosto","https://www.transfermarkt.com/mario-renosto/profil/spieler/514487","Attack",26,"Italy",6,6,2,540,1955
"US Triestina","Serie C - Girone A","Italy","Kurt Zaro","https://www.transfermarkt.com/kurt-zaro/profil/spieler/244094","Attack",26,"Germany",22,22,3,1956,1955
"US Triestina","Serie C - Girone A","Italy","Giuseppe Tomad","https://www.transfermarkt.com/giuseppe-tomad/profil/spieler/523946","Attack",19,"Italy",4,4,0,360,1955
"AC Milan","Serie A","Italy","Lorenzo Buffon","https://www.transfermarkt.com/lorenzo-buffon/profil/spieler/174157","Goalkeeper",25,"Italy",38,38,0,3420,1955
"AC Milan","Serie A","Italy","Santino Ciceri","https://www.transfermarkt.com/santino-ciceri/profil/spieler/289244","Goalkeeper",19,"Italy",2,2,0,180,1955
"AC Milan","Serie A","Italy","Luciano Alfieri","https://www.transfermarkt.com/luciano-alfieri/profil/spieler/289233","Goalkeeper",19,"Italy",0,0,0,0,1955
"AC Milan","Serie A","Italy","Eros Fassetta","https://www.transfermarkt.com/eros-fassetta/profil/spieler/506769","Left-Back",19,"Italy",1,1,0,90,1955
"AC Milan","Serie A","Italy","Cesare Maldini","https://www.transfermarkt.com/cesare-maldini/profil/spieler/174159","Sweeper",23,"Italy",27,27,0,2430,1955
"AC Milan","Serie A","Italy","Franco Pedroni","https://www.transfermarkt.com/franco-pedroni/profil/spieler/174160","Defender",28,"Italy",27,27,0,2430,1955
"AC Milan","Serie A","Italy","Francesco Zagatti","https://www.transfermarkt.com/francesco-zagatti/profil/spieler/174162","Defender",23,"Italy",32,32,0,2880,1955
"AC Milan","Serie A","Italy","Luigi Radice","https://www.transfermarkt.com/luigi-radice/profil/spieler/237714","Left-Back",20,"Italy",9,9,0,810,1955
"AC Milan","Serie A","Italy","Nils Liedholm","https://www.transfermarkt.com/nils-liedholm/profil/spieler/174158","midfield",32,"Sweden",38,38,1,3420,1955
"AC Milan","Serie A","Italy","Mario Bergamaschi","https://www.transfermarkt.com/mario-bergamaschi/profil/spieler/174163","Defensive Midfield",26,"Italy",29,29,0,2610,1955
"AC Milan","Serie A","Italy","Juan Schiaffino","https://www.transfermarkt.com/juan-schiaffino/profil/spieler/137459","Attacking Midfield",29,"Uruguay",35,35,19,3150,1955
"AC Milan","Serie A","Italy","Gianfranco Ganzer","https://www.transfermarkt.com/gianfranco-ganzer/profil/spieler/193638","midfield",25,"Italy",12,12,0,1080,1955
"AC Milan","Serie A","Italy","Albano Vicariotto","https://www.transfermarkt.com/albano-vicariotto/profil/spieler/193670","midfield",24,"Italy",1,1,0,90,1955
"AC Milan","Serie A","Italy","Giorgio Dal Monte","https://www.transfermarkt.com/giorgio-dal-monte/profil/spieler/193634","Right Midfield",24,"Italy",26,26,14,2340,1955
"AC Milan","Serie A","Italy","Eros Beraldo","https://www.transfermarkt.com/eros-beraldo/profil/spieler/193675","Central Midfield",25,"Italy",22,22,1,1980,1955
