"team_name","league","country","player_name","player_url","player_pos","player_age","nationality","in_squad","appearances","goals","minutes_played","season"
"Inter Milan","Serie A","Italy","Raffaele Di Gennaro","https://www.transfermarkt.com/raffaele-di-gennaro/profil/spieler/70580","Goalkeeper",16,"Italy",0,0,0,0,2010
"Inter Milan","Serie A","Italy","Júlio César","https://www.transfermarkt.com/julio-cesar/profil/spieler/22412","Goalkeeper",30,"Brazil",40,39,0,3372,2010
"Inter Milan","Serie A","Italy","Luca Castellazzi","https://www.transfermarkt.com/luca-castellazzi/profil/spieler/6058","Goalkeeper",34,"Italy",55,20,0,1697,2010
"Inter Milan","Serie A","Italy","Paolo Orlandoni","https://www.transfermarkt.com/paolo-orlandoni/profil/spieler/21797","Goalkeeper",37,"Italy",21,1,0,90,2010
"Inter Milan","Serie A","Italy","Alberto Gallinetta","https://www.transfermarkt.com/alberto-gallinetta/profil/spieler/150552","Goalkeeper",18,"Italy",1,0,0,0,2010
"Inter Milan","Serie A","Italy","Cristiano Biraghi","https://www.transfermarkt.com/cristiano-biraghi/profil/spieler/124555","Left-Back",17,"Italy",3,2,0,88,2010
"Inter Milan","Serie A","Italy","Davide Faraoni","https://www.transfermarkt.com/davide-faraoni/profil/spieler/73926","Right-Back",18,"Italy",1,0,0,0,2010
"Inter Milan","Serie A","Italy","Yuto Nagatomo","https://www.transfermarkt.com/yuto-nagatomo/profil/spieler/79522","Left-Back",23,"Japan",23,19,2,1289,2010
"Inter Milan","Serie A","Italy","Simone Benedetti","https://www.transfermarkt.com/simone-benedetti/profil/spieler/99923","Centre-Back",18,"Italy",4,0,0,0,2010
"Inter Milan","Serie A","Italy","Iván Córdoba","https://www.transfermarkt.com/ivan-cordoba/profil/spieler/5772","Centre-Back",33,"Colombia",39,30,0,2106,2010
"Inter Milan","Serie A","Italy","Javier Zanetti","https://www.transfermarkt.com/javier-zanetti/profil/spieler/1161","Right-Back",36,"Argentina",52,52,2,4626,2010
"Inter Milan","Serie A","Italy","Lúcio","https://www.transfermarkt.com/lucio/profil/spieler/77","Centre-Back",32,"Brazil",48,47,1,4047,2010
"Inter Milan","Serie A","Italy","Maicon","https://www.transfermarkt.com/maicon/profil/spieler/18301","Right-Back",28,"Brazil",44,43,1,3835,2010
"Inter Milan","Serie A","Italy","Andrea Ranocchia","https://www.transfermarkt.com/andrea-ranocchia/profil/spieler/44327","Centre-Back",22,"Italy",29,26,1,2218,2010
"Inter Milan","Serie A","Italy","Marco Materazzi","https://www.transfermarkt.com/marco-materazzi/profil/spieler/5778","Centre-Back",36,"Italy",54,11,0,734,2010
"Inter Milan","Serie A","Italy","Nelson Rivas","https://www.transfermarkt.com/nelson-rivas/profil/spieler/52580","Centre-Back",27,"Colombia",2,1,0,2,2010
"Inter Milan","Serie A","Italy","Walter Samuel","https://www.transfermarkt.com/walter-samuel/profil/spieler/5938","Centre-Back",32,"Argentina",17,15,0,1105,2010
"Inter Milan","Serie A","Italy","Cristian Chivu","https://www.transfermarkt.com/cristian-chivu/profil/spieler/4314","Centre-Back",29,"Romania",41,37,1,3084,2010
