"team_name","league","country","player_name","player_url","player_pos","player_age","nationality","in_squad","appearances","goals","minutes_played","season"
"Udinese Calcio","Serie A","Italy","Giuliano Giuliani","https://www.transfermarkt.com/giuliano-giuliani/profil/spieler/120386","Goalkeeper",33,"Italy",4,3,0,270,1992
"Udinese Calcio","Serie A","Italy","Alessandro Testaferrata","https://www.transfermarkt.com/alessandro-testaferrata/profil/spieler/224599","Goalkeeper",18,"Italy",0,0,0,0,1992
"Udinese Calcio","Serie A","Italy","Paolo Di Sarno","https://www.transfermarkt.com/paolo-di-sarno/profil/spieler/224556","Goalkeeper",24,"Italy",31,31,0,2790,1992
"Udinese Calcio","Serie A","Italy","Nicola Di Leo","https://www.transfermarkt.com/nicola-di-leo/profil/spieler/224555","Goalkeeper",32,"Italy",35,3,0,270,1992
"Udinese Calcio","Serie A","Italy","Michele Michelutti","https://www.transfermarkt.com/michele-michelutti/profil/spieler/249005","Goalkeeper",19,"Italy",3,0,0,0,1992
"Udinese Calcio","Serie A","Italy","Alessandro Pierini","https://www.transfermarkt.com/alessandro-pierini/profil/spieler/6067","Centre-Back",19,"Italy",17,11,0,717,1992
"Udinese Calcio","Serie A","Italy","Néstor Sensini","https://www.transfermarkt.com/nestor-sensini/profil/spieler/5882","Centre-Back",25,"Argentina",36,36,1,3240,1992
"Udinese Calcio","Serie A","Italy","Marek Koźmiński","https://www.transfermarkt.com/marek-ko%C5%BAmi%C5%84ski/profil/spieler/18072","Left-Back",21,"Poland",24,24,2,1675,1992
"Udinese Calcio","Serie A","Italy","Andrea Tricca","https://www.transfermarkt.com/andrea-tricca/profil/spieler/249909","Defender",19,"Italy",1,0,0,0,1992
"Udinese Calcio","Serie A","Italy","Alessandro Calori","https://www.transfermarkt.com/alessandro-calori/profil/spieler/21831","Centre-Back",25,"Italy",36,35,2,3150,1992
"Udinese Calcio","Serie A","Italy","Alessandro Orlando","https://www.transfermarkt.com/alessandro-orlando/profil/spieler/177685","Left-Back",22,"Italy",33,32,1,2690,1992
"Udinese Calcio","Serie A","Italy","Piotr Czachowski","https://www.transfermarkt.com/piotr-czachowski/profil/spieler/183590","Centre-Back",25,"Poland",14,11,0,714,1992
"Udinese Calcio","Serie A","Italy","Renzo Contratto","https://www.transfermarkt.com/renzo-contratto/profil/spieler/222992","Right-Back",32,"Italy",23,6,0,143,1992
"Udinese Calcio","Serie A","Italy","Stefano Pellegrini","https://www.transfermarkt.com/stefano-pellegrini/profil/spieler/224536","Right-Back",24,"Italy",30,30,0,2526,1992
"Udinese Calcio","Serie A","Italy","Luca Compagnon","https://www.transfermarkt.com/luca-compagnon/profil/spieler/224528","Right-Back",19,"Italy",8,3,0,168,1992
"Udinese Calcio","Serie A","Italy","Manuel Marcuz","https://www.transfermarkt.com/manuel-marcuz/profil/spieler/224574","Right-Back",20,"Italy",3,1,0,9,1992
"Udinese Calcio","Serie A","Italy","Emiliano Bernardini","https://www.transfermarkt.com/emiliano-bernardini/profil/spieler/253294","Defender",17,"Italy",1,0,0,0,1992
"Udinese Calcio","Serie A","Italy","Fabio Rossitto","https://www.transfermarkt.com/fabio-rossitto/profil/spieler/6296","Right Midfield",20,"Italy",34,34,1,2813,1992
"Udinese Calcio","Serie A","Italy","Rodolfo Vanoli","https://www.transfermarkt.com/rodolfo-vanoli/profil/spieler/224605","midfield",29,"Italy",2,2,0,72,1992
"Udinese Calcio","Serie A","Italy","Nicola Trangoni","https://www.transfermarkt.com/nicola-trangoni/profil/spieler/255974","midfield",18,"Italy",1,0,0,0,1992
"Udinese Calcio","Serie A","Italy","Antonio Manicone","https://www.transfermarkt.com/antonio-manicone/profil/spieler/223471","Defensive Midfield",25,"Italy",11,10,1,618,1992
"Udinese Calcio","Serie A","Italy","Andrea Mandorlini","https://www.transfermarkt.com/andrea-mandorlini/profil/spieler/214676","Defensive Midfield",31,"Italy",29,12,0,941,1992
