"team_name","league","country","player_name","player_url","player_pos","player_age","nationality","in_squad","appearances","goals","minutes_played","season"
"Juventus FC","Serie A","Italy","Giancarlo Alessandrelli","https://www.transfermarkt.com/giancarlo-alessandrelli/profil/spieler/299487","Goalkeeper",18,"Italy",2,1,0,44,1970
"Juventus FC","Serie A","Italy","Fernando De Filippis","https://www.transfermarkt.com/fernando-de-filippis/profil/spieler/514816","Goalkeeper",18,"Italy",1,0,0,0,1970
"Juventus FC","Serie A","Italy","Massimo Piloni","https://www.transfermarkt.com/massimo-piloni/profil/spieler/304458","Goalkeeper",21,"Italy",30,13,0,1170,1970
"Juventus FC","Serie A","Italy","Roberto Tancredi","https://www.transfermarkt.com/roberto-tancredi/profil/spieler/478876","Goalkeeper",26,"Italy",40,36,0,3226,1970
"Juventus FC","Serie A","Italy","Gino Ferioli","https://www.transfermarkt.com/gino-ferioli/profil/spieler/480838","Goalkeeper",19,"Italy",10,0,0,0,1970
"Juventus FC","Serie A","Italy","Francesco Morini","https://www.transfermarkt.com/francesco-morini/profil/spieler/145341","Defender",25,"Italy",45,45,0,3961,1970
"Juventus FC","Serie A","Italy","Sandro Salvadore","https://www.transfermarkt.com/sandro-salvadore/profil/spieler/216035","Sweeper",30,"Italy",43,43,0,3849,1970
"Juventus FC","Serie A","Italy","Antonello Cuccureddu","https://www.transfermarkt.com/antonello-cuccureddu/profil/spieler/135785","Right-Back",20,"Italy",34,33,1,2681,1970
"Juventus FC","Serie A","Italy","Gian Pietro Marchetti","https://www.transfermarkt.com/gian-pietro-marchetti/profil/spieler/224643","Defender",21,"Italy",40,39,2,3444,1970
"Juventus FC","Serie A","Italy","Gianluigi Roveta","https://www.transfermarkt.com/gianluigi-roveta/profil/spieler/304931","Sweeper",23,"Italy",18,18,0,1398,1970
"Juventus FC","Serie A","Italy","Luciano Spinosi","https://www.transfermarkt.com/luciano-spinosi/profil/spieler/145192","Centre-Back",20,"Italy",42,42,0,3777,1970
"Juventus FC","Serie A","Italy","Giuseppe Zaniboni","https://www.transfermarkt.com/giuseppe-zaniboni/profil/spieler/436108","Sweeper",21,"Italy",7,7,0,510,1970
"Juventus FC","Serie A","Italy","Fernando Viola","https://www.transfermarkt.com/fernando-viola/profil/spieler/301985","midfield",19,"Italy",2,2,2,180,1970
"Juventus FC","Serie A","Italy","Giovanni Brutto","https://www.transfermarkt.com/giovanni-brutto/profil/spieler/304910","Defensive Midfield",22,"Italy",3,3,0,138,1970
"Juventus FC","Serie A","Italy","Salvatore Iacolino","https://www.transfermarkt.com/salvatore-iacolino/profil/spieler/393678","Central Midfield",19,"Italy",2,2,0,53,1970
"Juventus FC","Serie A","Italy","Roberto Sentimenti","https://www.transfermarkt.com/roberto-sentimenti/profil/spieler/537525","midfield",19,"Italy",1,0,0,0,1970
"Juventus FC","Serie A","Italy","Fabio Capello","https://www.transfermarkt.com/fabio-capello/profil/spieler/145345","Central Midfield",24,"Italy",41,41,8,3690,1970
"Juventus FC","Serie A","Italy","Giuseppe Furino","https://www.transfermarkt.com/giuseppe-furino/profil/spieler/204979","Central Midfield",23,"Italy",45,45,1,4080,1970
"Juventus FC","Serie A","Italy","Gianluigi Savoldi","https://www.transfermarkt.com/gianluigi-savoldi/profil/spieler/412254","Attacking Midfield",21,"Italy",19,18,0,1072,1970
"Juventus FC","Serie A","Italy","Helmut Haller","https://www.transfermarkt.com/helmut-haller/profil/spieler/72380","Second Striker",30,"Germany",38,38,8,3386,1970
"Juventus FC","Serie A","Italy","Pietro Anastasi","https://www.transfermarkt.com/pietro-anastasi/profil/spieler/145374","Centre-Forward",22,"Italy",44,43,19,3821,1970
"Juventus FC","Serie A","Italy","Franco Causio","https://www.transfermarkt.com/franco-causio/profil/spieler/128882","Right Winger",21,"Italy",35,33,7,2597,1970
"Juventus FC","Serie A","Italy","Roberto Bettega","https://www.transfermarkt.com/roberto-bettega/profil/spieler/135784","Centre-Forward",19,"Italy",46,46,22,4006,1970
"Juventus FC","Serie A","Italy","Fausto Landini","https://www.transfermarkt.com/fausto-landini/profil/spieler/436099","Right Winger",18,"Italy",15,11,1,600,1970
"Juventus FC","Serie A","Italy","Roberto Montorsi","https://www.transfermarkt.com/roberto-montorsi/profil/spieler/479797","Right Winger",18,"Italy",6,5,0,261,1970
"Juventus FC","Serie A","Italy","Adriano Novellini","https://www.transfermarkt.com/adriano-novellini/profil/spieler/475861","Attack",21,"Italy",23,18,5,884,1970
"SSC Napoli","Serie A","Italy","Dino Zoff","https://www.transfermarkt.com/dino-zoff/profil/spieler/89229","Goalkeeper",28,"Italy",41,41,0,3690,1970
"SSC Napoli","Serie A","Italy","Luigi Luongo","https://www.transfermarkt.com/luigi-luongo/profil/spieler/479801","Goalkeeper",19,"Italy",1,0,0,0,1970
"SSC Napoli","Serie A","Italy","Marcello Trevisan","https://www.transfermarkt.com/marcello-trevisan/profil/spieler/479802","Goalkeeper",28,"Italy",35,0,0,0,1970
"SSC Napoli","Serie A","Italy","Mario Zurlini","https://www.transfermarkt.com/mario-zurlini/profil/spieler/476627","Sweeper",28,"Italy",33,33,2,2970,1970
"SSC Napoli","Serie A","Italy","Dino Panzanato","https://www.transfermarkt.com/dino-panzanato/profil/spieler/478850","Centre-Back",31,"Italy",40,40,0,3556,1970
"SSC Napoli","Serie A","Italy","Giacomo Vianello","https://www.transfermarkt.com/giacomo-vianello/profil/spieler/478814","Centre-Back",23,"Italy",10,10,0,856,1970
"SSC Napoli","Serie A","Italy","Luciano Monticolo","https://www.transfermarkt.com/luciano-monticolo/profil/spieler/479799","Right-Back",23,"Italy",26,25,0,2204,1970
"SSC Napoli","Serie A","Italy","Luigi Pogliana","https://www.transfermarkt.com/luigi-pogliana/profil/spieler/469102","Left-Back",25,"Italy",38,38,2,3420,1970
"SSC Napoli","Serie A","Italy","Carlo Ripari","https://www.transfermarkt.com/carlo-ripari/profil/spieler/477745","Right-Back",27,"Italy",26,26,0,2225,1970
"SSC Napoli","Serie A","Italy","Stelio Nardin","https://www.transfermarkt.com/stelio-nardin/profil/spieler/173844","Right-Back",30,"Italy",1,1,0,90,1970
"SSC Napoli","Serie A","Italy","Ottavio Bianchi","https://www.transfermarkt.com/ottavio-bianchi/profil/spieler/254422","Central Midfield",26,"Italy",37,37,6,3286,1970
"SSC Napoli","Serie A","Italy","Antonio Juliano","https://www.transfermarkt.com/antonio-juliano/profil/spieler/145371","Central Midfield",27,"Italy",36,36,4,3152,1970
"SSC Napoli","Serie A","Italy","Giovanni Improta","https://www.transfermarkt.com/giovanni-improta/profil/spieler/405003","Central Midfield",22,"Italy",41,41,4,3078,1970
"SSC Napoli","Serie A","Italy","José Altafini","https://www.transfermarkt.com/jose-altafini/profil/spieler/31571","Centre-Forward",31,"Italy",36,36,11,3163,1970
