"team_name","league","country","player_name","player_url","player_pos","player_age","nationality","in_squad","appearances","goals","minutes_played","season"
"Juventus FC","Serie A","Italy","Roberto Anzolin","https://www.transfermarkt.com/roberto-anzolin/profil/spieler/304907","Goalkeeper",26,"Italy",48,48,0,4410,1964
"Juventus FC","Serie A","Italy","Carlo Mattrel","https://www.transfermarkt.com/carlo-mattrel/profil/spieler/237702","Goalkeeper",27,"Italy",3,3,0,270,1964
"Juventus FC","Serie A","Italy","Ernesto Castano","https://www.transfermarkt.com/ernesto-castano/profil/spieler/215892","Sweeper",25,"Italy",45,45,0,4110,1964
"Juventus FC","Serie A","Italy","Sandro Salvadore","https://www.transfermarkt.com/sandro-salvadore/profil/spieler/216035","Sweeper",24,"Italy",21,21,2,1980,1964
"Juventus FC","Serie A","Italy","Alberto Coramini","https://www.transfermarkt.com/alberto-coramini/profil/spieler/304913","Defender",19,"Italy",2,2,0,164,1964
"Juventus FC","Serie A","Italy","Giancarlo Bercellino","https://www.transfermarkt.com/giancarlo-bercellino/profil/spieler/215891","Centre-Back",22,"Italy",39,39,4,3510,1964
"Juventus FC","Serie A","Italy","Benito Sarti","https://www.transfermarkt.com/benito-sarti/profil/spieler/293547","Defender",27,"Italy",47,47,0,4290,1964
"Juventus FC","Serie A","Italy","Luis del Sol","https://www.transfermarkt.com/luis-del-sol/profil/spieler/237180","Central Midfield",29,"Spain",43,43,3,3960,1964
"Juventus FC","Serie A","Italy","Gianfranco Leoncini","https://www.transfermarkt.com/gianfranco-leoncini/profil/spieler/235936","midfield",24,"Italy",47,47,3,4320,1964
"Juventus FC","Serie A","Italy","Giovanni Sacco","https://www.transfermarkt.com/giovanni-sacco/profil/spieler/304933","midfield",20,"Italy",13,13,0,1124,1964
"Juventus FC","Serie A","Italy","Chinesinho","https://www.transfermarkt.com/chinesinho/profil/spieler/304914","Attacking Midfield",28,"Brazil",1,1,0,90,1964
"Juventus FC","Serie A","Italy","Adolfo Gori","https://www.transfermarkt.com/adolfo-gori/profil/spieler/304918","Right Midfield",25,"Italy",50,50,0,4560,1964
"Juventus FC","Serie A","Italy","Bruno Mazzia","https://www.transfermarkt.com/bruno-mazzia/profil/spieler/305664","Central Midfield",23,"Italy",19,19,2,1682,1964
"Juventus FC","Serie A","Italy","Dino Da Costa","https://www.transfermarkt.com/dino-da-costa/profil/spieler/151819","Second Striker",32,"Italy",42,42,7,3870,1964
