"team_name","league","country","player_name","player_url","player_pos","player_age","nationality","in_squad","appearances","goals","minutes_played","season"
"AC Milan","Serie A","Italy","Christian Abbiati","https://www.transfermarkt.com/christian-abbiati/profil/spieler/3507","Goalkeeper",20,"Italy",24,18,0,1530,1998
"AC Milan","Serie A","Italy","Jens Lehmann","https://www.transfermarkt.com/jens-lehmann/profil/spieler/122","Goalkeeper",28,"Germany",14,6,0,477,1998
"AC Milan","Serie A","Italy","Giorgio Frezzolini","https://www.transfermarkt.com/giorgio-frezzolini/profil/spieler/7102","Goalkeeper",22,"Italy",5,0,0,0,1998
"AC Milan","Serie A","Italy","Sebastiano Rossi","https://www.transfermarkt.com/sebastiano-rossi/profil/spieler/106923","Goalkeeper",33,"Italy",33,16,0,1413,1998
"AC Milan","Serie A","Italy","Thomas Helveg","https://www.transfermarkt.com/thomas-helveg/profil/spieler/5802","Right-Back",27,"Denmark",32,31,1,2568,1998
"AC Milan","Serie A","Italy","Paolo Maldini","https://www.transfermarkt.com/paolo-maldini/profil/spieler/5803","Left-Back",30,"Italy",33,33,1,2925,1998
"AC Milan","Serie A","Italy","Alessandro Costacurta","https://www.transfermarkt.com/alessandro-costacurta/profil/spieler/10055","Centre-Back",32,"Italy",32,32,0,2874,1998
"AC Milan","Serie A","Italy","Roberto Ayala","https://www.transfermarkt.com/roberto-ayala/profil/spieler/7565","Centre-Back",25,"Argentina",37,13,0,735,1998
"AC Milan","Serie A","Italy","Samir Beloufa","https://www.transfermarkt.com/samir-beloufa/profil/spieler/13266","Centre-Back",18,"Algeria",2,0,0,0,1998
"AC Milan","Serie A","Italy","Giuseppe Cardone","https://www.transfermarkt.com/giuseppe-cardone/profil/spieler/16811","Right-Back",24,"Italy",2,0,0,0,1998
"AC Milan","Serie A","Italy","Bruno N'Gotty","https://www.transfermarkt.com/bruno-ngotty/profil/spieler/3964","Centre-Back",27,"France",35,29,1,1856,1998
"AC Milan","Serie A","Italy","Luigi Sala","https://www.transfermarkt.com/luigi-sala/profil/spieler/6254","Centre-Back",24,"Italy",30,25,0,2163,1998
"AC Milan","Serie A","Italy","Francesco Coco","https://www.transfermarkt.com/francesco-coco/profil/spieler/3508","Left-Back",21,"Italy",9,6,0,165,1998
"AC Milan","Serie A","Italy","André Cruz","https://www.transfermarkt.com/andre-cruz/profil/spieler/17558","Centre-Back",29,"Brazil",4,3,0,140,1998
"AC Milan","Serie A","Italy","Demetrio Albertini","https://www.transfermarkt.com/demetrio-albertini/profil/spieler/3390","Defensive Midfield",26,"Italy",32,32,2,2696,1998
"AC Milan","Serie A","Italy","Ibrahim Bá","https://www.transfermarkt.com/ibrahim-ba/profil/spieler/5815","Right Midfield",24,"France",35,18,0,957,1998
"AC Milan","Serie A","Italy","Giampiero Maini","https://www.transfermarkt.com/giampiero-maini/profil/spieler/16851","midfield",26,"Italy",5,1,0,44,1998
"AC Milan","Serie A","Italy","Christian Ziege","https://www.transfermarkt.com/christian-ziege/profil/spieler/916","Left Midfield",26,"Germany",25,20,2,1312,1998
