"team_name","league","country","player_name","player_url","player_pos","player_age","nationality","in_squad","appearances","goals","minutes_played","season"
"ACF Fiorentina","Serie A","Italy","Gianmatteo Mareggini","https://www.transfermarkt.com/gianmatteo-mareggini/profil/spieler/21186","Goalkeeper",18,"Italy",2,0,0,0,1985
"ACF Fiorentina","Serie A","Italy","Giovanni Galli","https://www.transfermarkt.com/giovanni-galli/profil/spieler/116706","Goalkeeper",27,"Italy",35,35,0,3150,1985
"ACF Fiorentina","Serie A","Italy","Paolo Conti","https://www.transfermarkt.com/paolo-conti/profil/spieler/135786","Goalkeeper",35,"Italy",29,6,0,540,1985
"ACF Fiorentina","Serie A","Italy","Renzo Contratto","https://www.transfermarkt.com/renzo-contratto/profil/spieler/222992","Right-Back",25,"Italy",41,41,0,3654,1985
"ACF Fiorentina","Serie A","Italy","Stefano Carobbi","https://www.transfermarkt.com/stefano-carobbi/profil/spieler/214766","Right-Back",21,"Italy",38,34,1,2530,1985
"ACF Fiorentina","Serie A","Italy","Aldo Maldera","https://www.transfermarkt.com/aldo-maldera/profil/spieler/135787","Left-Back",31,"Italy",13,12,1,776,1985
"ACF Fiorentina","Serie A","Italy","Celeste Pin","https://www.transfermarkt.com/celeste-pin/profil/spieler/120428","Defender",24,"Italy",39,36,1,3092,1985
"ACF Fiorentina","Serie A","Italy","Daniel Passarella","https://www.transfermarkt.com/daniel-passarella/profil/spieler/116735","Sweeper",32,"Argentina",36,36,15,3240,1985
"ACF Fiorentina","Serie A","Italy","Claudio Gentile","https://www.transfermarkt.com/claudio-gentile/profil/spieler/128893","Right-Back",31,"Italy",31,27,0,2050,1985
"ACF Fiorentina","Serie A","Italy","Carlo Pascucci","https://www.transfermarkt.com/carlo-pascucci/profil/spieler/263785","Centre-Back",18,"Italy",21,3,0,109,1985
"ACF Fiorentina","Serie A","Italy","Michele Gelsi","https://www.transfermarkt.com/michele-gelsi/profil/spieler/32118","Central Midfield",16,"Italy",2,1,0,5,1985
"ACF Fiorentina","Serie A","Italy","Nicola Berti","https://www.transfermarkt.com/nicola-berti/profil/spieler/102473","Central Midfield",18,"Italy",38,37,3,2800,1985
"ACF Fiorentina","Serie A","Italy","Sergio Battistini","https://www.transfermarkt.com/sergio-battistini/profil/spieler/120391","Defensive Midfield",22,"Italy",37,37,4,3253,1985
"ACF Fiorentina","Serie A","Italy","Roberto Onorati","https://www.transfermarkt.com/roberto-onorati/profil/spieler/173708","Attacking Midfield",19,"Italy",37,28,0,1220,1985
"ACF Fiorentina","Serie A","Italy","Gabriele Oriali","https://www.transfermarkt.com/gabriele-oriali/profil/spieler/128889","Defensive Midfield",32,"Italy",32,32,1,2723,1985
"ACF Fiorentina","Serie A","Italy","Giancarlo Antognoni","https://www.transfermarkt.com/giancarlo-antognoni/profil/spieler/128892","Attacking Midfield",31,"Italy",24,22,1,1620,1985
"ACF Fiorentina","Serie A","Italy","Stefano Daniel","https://www.transfermarkt.com/stefano-daniel/profil/spieler/227648","midfield",16,"Italy",1,0,0,0,1985
"ACF Fiorentina","Serie A","Italy","Pasquale Iachini","https://www.transfermarkt.com/pasquale-iachini/profil/spieler/335280","midfield",30,"Italy",5,5,1,351,1985
"ACF Fiorentina","Serie A","Italy","Roberto Labardi","https://www.transfermarkt.com/roberto-labardi/profil/spieler/483917","midfield",18,"Italy",3,1,0,9,1985
"ACF Fiorentina","Serie A","Italy","Piero Tersigni","https://www.transfermarkt.com/piero-tersigni/profil/spieler/483918","midfield",16,"Italy",2,0,0,0,1985
"ACF Fiorentina","Serie A","Italy","Alberto Nardi","https://www.transfermarkt.com/alberto-nardi/profil/spieler/256439","Attack",17,"Italy",1,0,0,0,1985
"ACF Fiorentina","Serie A","Italy","Daniele Massaro","https://www.transfermarkt.com/daniele-massaro/profil/spieler/102480","Centre-Forward",24,"Italy",36,36,4,3020,1985
"ACF Fiorentina","Serie A","Italy","Paolo Monelli","https://www.transfermarkt.com/paolo-monelli/profil/spieler/227281","Centre-Forward",22,"Italy",40,40,8,3213,1985
"ACF Fiorentina","Serie A","Italy","Maurizio Iorio","https://www.transfermarkt.com/maurizio-iorio/profil/spieler/223468","Attack",26,"Italy",29,29,3,2115,1985
"ACF Fiorentina","Serie A","Italy","Davide Pellegrini","https://www.transfermarkt.com/davide-pellegrini/profil/spieler/227282","Left Winger",19,"Italy",32,27,2,991,1985
"ACF Fiorentina","Serie A","Italy","Roberto Baggio","https://www.transfermarkt.com/roberto-baggio/profil/spieler/4153","Second Striker",18,"Italy",8,5,0,129,1985
"SSC Napoli","Serie A","Italy","Claudio Garella","https://www.transfermarkt.com/claudio-garella/profil/spieler/216653","Goalkeeper",30,"Italy",35,35,0,3150,1985
"SSC Napoli","Serie A","Italy","Enrico Zazzaro","https://www.transfermarkt.com/enrico-zazzaro/profil/spieler/345982","Goalkeeper",21,"Italy",29,0,0,0,1985
"SSC Napoli","Serie A","Italy","Ciro Ferrara","https://www.transfermarkt.com/ciro-ferrara/profil/spieler/5749","Centre-Back",18,"Italy",24,15,0,664,1985
"SSC Napoli","Serie A","Italy","Massimo Filardi","https://www.transfermarkt.com/massimo-filardi/profil/spieler/228856","Left-Back",18,"Italy",29,29,0,2125,1985
