"team_name","league","country","player_name","player_url","player_pos","player_age","nationality","in_squad","appearances","goals","minutes_played","season"
"Torino FC","Serie A","Italy","Valerio Bacigalupo","https://www.transfermarkt.com/valerio-bacigalupo/profil/spieler/190579","Goalkeeper",23,"Italy",40,40,0,3598,1947
"Torino FC","Serie A","Italy","Aldo Ballarin","https://www.transfermarkt.com/aldo-ballarin/profil/spieler/291857","Right-Back",25,"Italy",39,39,1,3503,1947
"Torino FC","Serie A","Italy","Virgilio Maroso","https://www.transfermarkt.com/virgilio-maroso/profil/spieler/291721","Left-Back",22,"Italy",17,17,1,1530,1947
"Torino FC","Serie A","Italy","Mario Rigamonti","https://www.transfermarkt.com/mario-rigamonti/profil/spieler/301834","Centre-Back",24,"Italy",39,39,0,3510,1947
"Torino FC","Serie A","Italy","Sauro Tomà","https://www.transfermarkt.com/sauro-toma/profil/spieler/525553","Defender",21,"Italy",24,24,0,2160,1947
"Torino FC","Serie A","Italy","Valentino Mazzola","https://www.transfermarkt.com/valentino-mazzola/profil/spieler/291722","Attacking Midfield",28,"Italy",37,37,25,3330,1947
"Torino FC","Serie A","Italy","Eusebio Castigliano","https://www.transfermarkt.com/eusebio-castigliano/profil/spieler/291708","Defensive Midfield",26,"Italy",29,29,7,2610,1947
"Torino FC","Serie A","Italy","Giuseppe Grezar","https://www.transfermarkt.com/giuseppe-grezar/profil/spieler/291710","Defensive Midfield",28,"Italy",33,33,5,2970,1947
"Torino FC","Serie A","Italy","Ezio Loik","https://www.transfermarkt.com/ezio-loik/profil/spieler/301829","Right Midfield",27,"Italy",33,33,16,2970,1947
"Torino FC","Serie A","Italy","Danilo Martelli","https://www.transfermarkt.com/danilo-martelli/profil/spieler/502491","Defensive Midfield",24,"Italy",27,27,11,2409,1947
"Torino FC","Serie A","Italy","Menti III","https://www.transfermarkt.com/menti-iii/profil/spieler/301831","Right Winger",27,"Italy",38,38,14,3420,1947
"Torino FC","Serie A","Italy","Pietro Ferraris","https://www.transfermarkt.com/pietro-ferraris/profil/spieler/249437","Left Winger",35,"Italy",16,16,3,1440,1947
"Torino FC","Serie A","Italy","Guglielmo Gabetto","https://www.transfermarkt.com/guglielmo-gabetto/profil/spieler/300631","Attack",31,"Italy",36,36,23,3240,1947
"Torino FC","Serie A","Italy","Franco Ossola","https://www.transfermarkt.com/franco-ossola/profil/spieler/502489","Left Winger",25,"Italy",17,17,9,1422,1947
"Torino FC","Serie A","Italy","Iosif Fabian","https://www.transfermarkt.com/iosif-fabian/profil/spieler/231014","Centre-Forward",23,"Romania",15,15,9,1350,1947
"Modena FC","Serie B","Italy","Andrea Corazza","https://www.transfermarkt.com/andrea-corazza/profil/spieler/555696","Goalkeeper",24,"Italy",27,27,0,2430,1947
"Modena FC","Serie B","Italy","Ivano Corghi","https://www.transfermarkt.com/ivano-corghi/profil/spieler/516154","Goalkeeper",24,"Italy",13,13,0,1170,1947
"Modena FC","Serie B","Italy","Renato Braglia","https://www.transfermarkt.com/renato-braglia/profil/spieler/405306","Defender",27,"Italy",40,40,0,3600,1947
"Modena FC","Serie B","Italy","Primo Sentimenti","https://www.transfermarkt.com/primo-sentimenti/profil/spieler/505440","Defender",20,"Italy",23,23,8,2070,1947
"Modena FC","Serie B","Italy","Arturo Silvestri","https://www.transfermarkt.com/arturo-silvestri/profil/spieler/156889","Defender",26,"Italy",39,39,0,3420,1947
"Modena FC","Serie B","Italy","Danilo Vecchi","https://www.transfermarkt.com/danilo-vecchi/profil/spieler/578741","Defender",22,"Italy",1,1,0,90,1947
"Modena FC","Serie B","Italy","Valerio Cassani","https://www.transfermarkt.com/valerio-cassani/profil/spieler/312469","Right Midfield",25,"Italy",21,21,2,1890,1947
"Modena FC","Serie B","Italy","Renato Cavalieri","https://www.transfermarkt.com/renato-cavalieri/profil/spieler/472698","Defensive Midfield",20,"Italy",1,1,0,90,1947
"Modena FC","Serie B","Italy","Giovan Battista Fabbri","https://www.transfermarkt.com/giovan-battista-fabbri/profil/spieler/422621","midfield",21,"Italy",14,14,1,1260,1947
"Modena FC","Serie B","Italy","Ermando Malinverni","https://www.transfermarkt.com/ermando-malinverni/profil/spieler/291883","midfield",27,"Italy",33,33,1,2970,1947
"Modena FC","Serie B","Italy","Enzo Menegotti","https://www.transfermarkt.com/enzo-menegotti/profil/spieler/125642","midfield",21,"Italy",40,40,3,3600,1947
"Modena FC","Serie B","Italy","Maino Neri","https://www.transfermarkt.com/maino-neri/profil/spieler/247879","midfield",23,"Italy",38,38,1,3420,1947
"Modena FC","Serie B","Italy","Francesco Pernigo","https://www.transfermarkt.com/francesco-pernigo/profil/spieler/58158","midfield",29,"Italy",37,37,18,3330,1947
"Modena FC","Serie B","Italy","Lidio Stefanini","https://www.transfermarkt.com/lidio-stefanini/profil/spieler/563429","midfield",33,"Italy",19,19,0,1710,1947
"Modena FC","Serie B","Italy","Walter Del Medico","https://www.transfermarkt.com/walter-del-medico/profil/spieler/556943","Attack",27,"Italy",17,17,3,1530,1947
"Modena FC","Serie B","Italy","Brenno Milani","https://www.transfermarkt.com/brenno-milani/profil/spieler/574424","Attack",22,"Italy",5,5,0,450,1947
"Modena FC","Serie B","Italy","Sergio Bertoni","https://www.transfermarkt.com/sergio-bertoni/profil/spieler/266763","Attack",31,"Italy",39,39,6,3510,1947
"Modena FC","Serie B","Italy","Giuliano Giovetti","https://www.transfermarkt.com/giuliano-giovetti/profil/spieler/516167","Attack",20,"Italy",1,1,0,90,1947
"Modena FC","Serie B","Italy","Serafino Romani","https://www.transfermarkt.com/serafino-romani/profil/spieler/574874","Attack",25,"Italy",32,32,2,2880,1947
"AC Milan","Serie A","Italy","Giovanni Mattioni","https://www.transfermarkt.com/giovanni-mattioni/profil/spieler/556914","Goalkeeper",24,"Italy",1,1,0,90,1947
"AC Milan","Serie A","Italy","Giovanni Rossetti","https://www.transfermarkt.com/giovanni-rossetti/profil/spieler/554166","Goalkeeper",28,"Italy",39,39,0,3510,1947
"AC Milan","Serie A","Italy","Andrea Bonomi","https://www.transfermarkt.com/andrea-bonomi/profil/spieler/99697","Right-Back",24,"Italy",38,38,0,3420,1947
"AC Milan","Serie A","Italy","Felice Cerri","https://www.transfermarkt.com/felice-cerri/profil/spieler/556533","Defender",26,"Italy",10,10,0,744,1947
"AC Milan","Serie A","Italy","Edi Gratton","https://www.transfermarkt.com/edi-gratton/profil/spieler/515999","Defender",22,"Italy",32,32,2,2790,1947
"AC Milan","Serie A","Italy","Lino Grava","https://www.transfermarkt.com/lino-grava/profil/spieler/505367","Defender",20,"Italy",3,3,0,270,1947
"AC Milan","Serie A","Italy","Carlo Piccardi","https://www.transfermarkt.com/carlo-piccardi/profil/spieler/559539","Defender",27,"Italy",21,21,0,1890,1947
"AC Milan","Serie A","Italy","Carlo Annovazzi","https://www.transfermarkt.com/carlo-annovazzi/profil/spieler/249220","midfield",22,"Italy",40,40,10,3600,1947
