"team_name","league","country","player_name","player_url","player_pos","player_age","nationality","in_squad","appearances","goals","minutes_played","season"
"ACF Fiorentina","Serie A","Italy","Bruno Ballanti","https://www.transfermarkt.com/bruno-ballanti/profil/spieler/543613","Goalkeeper",26,"Italy",34,34,0,3060,1932
"ACF Fiorentina","Serie A","Italy","Renzo Gazzari","https://www.transfermarkt.com/renzo-gazzari/profil/spieler/545153","Left-Back",25,"Italy",28,28,0,2520,1932
"ACF Fiorentina","Serie A","Italy","Renzo Magli","https://www.transfermarkt.com/renzo-magli/profil/spieler/546206","Defender",23,"Italy",6,6,0,540,1932
"ACF Fiorentina","Serie A","Italy","Renato Vignolini","https://www.transfermarkt.com/renato-vignolini/profil/spieler/546444","Defender",25,"Italy",34,34,0,3060,1932
"ACF Fiorentina","Serie A","Italy","Giuseppe Bigogno","https://www.transfermarkt.com/giuseppe-bigogno/profil/spieler/394459","Defensive Midfield",22,"Italy",29,29,1,2430,1932
"ACF Fiorentina","Serie A","Italy","Antonio Bonesini","https://www.transfermarkt.com/antonio-bonesini/profil/spieler/399192","midfield",22,"Italy",15,15,0,1350,1932
"ACF Fiorentina","Serie A","Italy","Antonio Busini","https://www.transfermarkt.com/antonio-busini/profil/spieler/427560","midfield",27,"Italy",24,24,1,2160,1932
"ACF Fiorentina","Serie A","Italy","Bruno Neri","https://www.transfermarkt.com/bruno-neri/profil/spieler/273488","midfield",21,"Italy",17,17,0,1530,1932
"ACF Fiorentina","Serie A","Italy","Alfredo Pitto","https://www.transfermarkt.com/alfredo-pitto/profil/spieler/318459","midfield",26,"Italy",24,24,2,2160,1932
"ACF Fiorentina","Serie A","Italy","Mario Pizziolo","https://www.transfermarkt.com/mario-pizziolo/profil/spieler/237909","midfield",22,"Italy",31,31,1,2790,1932
"ACF Fiorentina","Serie A","Italy","Gastone Prendato","https://www.transfermarkt.com/gastone-prendato/profil/spieler/430413","midfield",22,"Italy",24,24,4,2160,1932
"ACF Fiorentina","Serie A","Italy","Aldo Giuseppe Borel I","https://www.transfermarkt.com/aldo-giuseppe-borel-i/profil/spieler/400018","Centre-Forward",20,"Italy",16,16,9,1440,1932
