"team_name","league","country","player_name","player_url","player_pos","player_age","nationality","in_squad","appearances","goals","minutes_played","season"
"Torino FC","Serie A","Italy","Luca Marchegiani","https://www.transfermarkt.com/luca-marchegiani/profil/spieler/5827","Goalkeeper",24,"Italy",33,33,0,2956,1990
"Torino FC","Serie A","Italy","Raffaele Di Fusco","https://www.transfermarkt.com/raffaele-di-fusco/profil/spieler/86766","Goalkeeper",28,"Italy",9,3,0,300,1990
"Torino FC","Serie A","Italy","Franco Tancredi","https://www.transfermarkt.com/franco-tancredi/profil/spieler/116742","Goalkeeper",35,"Italy",35,8,0,674,1990
"Torino FC","Serie A","Italy","Gianluca Atzori","https://www.transfermarkt.com/gianluca-atzori/profil/spieler/6015","Defender",19,"Italy",2,1,0,87,1990
"Torino FC","Serie A","Italy","Ivanoe Lanzara","https://www.transfermarkt.com/ivanoe-lanzara/profil/spieler/32091","Left-Back",17,"Italy",0,0,0,0,1990
"Torino FC","Serie A","Italy","Davide Mezzanotti","https://www.transfermarkt.com/davide-mezzanotti/profil/spieler/21971","Right-Back",19,"Italy",7,3,0,131,1990
"Torino FC","Serie A","Italy","Giuseppe Pancaro","https://www.transfermarkt.com/giuseppe-pancaro/profil/spieler/5833","Right-Back",18,"Italy",0,0,0,0,1990
"Torino FC","Serie A","Italy","Daniele Delli Carri","https://www.transfermarkt.com/daniele-delli-carri/profil/spieler/15336","Centre-Back",18,"Italy",3,0,0,0,1990
"Torino FC","Serie A","Italy","Junior","https://www.transfermarkt.com/junior/profil/spieler/117623","Left-Back",36,"Brazil",2,2,0,185,1990
"Torino FC","Serie A","Italy","Paolo Annoni","https://www.transfermarkt.com/paolo-annoni/profil/spieler/226056","Left-Back",20,"Italy",3,2,0,180,1990
"Torino FC","Serie A","Italy","Roberto Policano","https://www.transfermarkt.com/roberto-policano/profil/spieler/222760","Left-Back",26,"Italy",36,36,7,3071,1990
"Torino FC","Serie A","Italy","Silvano Benedetti","https://www.transfermarkt.com/silvano-benedetti/profil/spieler/222746","Defender",24,"Italy",32,32,1,2719,1990
"Torino FC","Serie A","Italy","Pasquale Bruno","https://www.transfermarkt.com/pasquale-bruno/profil/spieler/222748","Right-Back",28,"Italy",35,35,0,3045,1990
"Torino FC","Serie A","Italy","Roberto Cravero","https://www.transfermarkt.com/roberto-cravero/profil/spieler/118250","Sweeper",26,"Italy",37,37,2,3210,1990
"Torino FC","Serie A","Italy","Donatello Gasparini","https://www.transfermarkt.com/donatello-gasparini/profil/spieler/226451","Centre-Back",18,"Italy",0,0,0,0,1990
"Torino FC","Serie A","Italy","Roberto Mussi","https://www.transfermarkt.com/roberto-mussi/profil/spieler/102482","Right-Back",26,"Italy",27,24,0,1437,1990
"Torino FC","Serie A","Italy","Enrico Annoni","https://www.transfermarkt.com/enrico-annoni/profil/spieler/170356","Right-Back",23,"Italy",32,27,1,1669,1990
"Torino FC","Serie A","Italy","Cristiano Donà","https://www.transfermarkt.com/cristiano-dona/profil/spieler/254987","Defender",17,"Italy",2,0,0,0,1990
"Torino FC","Serie A","Italy","Dino Baggio","https://www.transfermarkt.com/dino-baggio/profil/spieler/5843","Defensive Midfield",18,"Italy",38,31,2,2063,1990
"Torino FC","Serie A","Italy","Daniele Minasso","https://www.transfermarkt.com/daniele-minasso/profil/spieler/253645","midfield",17,"Italy",1,0,0,0,1990
