"team_name","league","country","player_name","player_url","player_pos","player_age","nationality","in_squad","appearances","goals","minutes_played","season"
"ACF Fiorentina","Serie A","Italy","Enrico Albertosi","https://www.transfermarkt.com/enrico-albertosi/profil/spieler/145362","Goalkeeper",19,"Italy",1,1,0,90,1959
"ACF Fiorentina","Serie A","Italy","Giuliano Sarti","https://www.transfermarkt.com/giuliano-sarti/profil/spieler/244884","Goalkeeper",25,"Italy",39,39,0,3540,1959
"ACF Fiorentina","Serie A","Italy","Rino Marchesi","https://www.transfermarkt.com/rino-marchesi/profil/spieler/251094","Centre-Back",22,"Italy",1,1,0,120,1959
"ACF Fiorentina","Serie A","Italy","Giampiero Bartoli","https://www.transfermarkt.com/giampiero-bartoli/profil/spieler/373461","Defender",25,"Italy",1,1,0,90,1959
"ACF Fiorentina","Serie A","Italy","Sergio Castelletti","https://www.transfermarkt.com/sergio-castelletti/profil/spieler/250918","Left-Back",21,"Italy",31,31,0,2820,1959
"ACF Fiorentina","Serie A","Italy","Piero Gonfiantini","https://www.transfermarkt.com/piero-gonfiantini/profil/spieler/250928","Sweeper",22,"Italy",3,3,0,270,1959
"ACF Fiorentina","Serie A","Italy","Saul Malatrasi","https://www.transfermarkt.com/saul-malatrasi/profil/spieler/244806","Sweeper",21,"Italy",19,19,0,1710,1959
"ACF Fiorentina","Serie A","Italy","Enzo Robotti","https://www.transfermarkt.com/enzo-robotti/profil/spieler/237716","Defender",24,"Italy",27,27,0,2460,1959
"ACF Fiorentina","Serie A","Italy","Dante Micheli","https://www.transfermarkt.com/dante-micheli/profil/spieler/250941","Defensive Midfield",20,"Italy",1,1,0,120,1959
"ACF Fiorentina","Serie A","Italy","Renato Benaglia","https://www.transfermarkt.com/renato-benaglia/profil/spieler/387597","Defensive Midfield",21,"Italy",5,5,0,450,1959
"ACF Fiorentina","Serie A","Italy","Alberto Orzan","https://www.transfermarkt.com/alberto-orzan/profil/spieler/244878","Defensive Midfield",27,"Italy",36,36,2,3270,1959
"ACF Fiorentina","Serie A","Italy","Claudio Rimbaldo","https://www.transfermarkt.com/claudio-rimbaldo/profil/spieler/250951","Defensive Midfield",26,"Italy",19,19,0,1710,1959
"ACF Fiorentina","Serie A","Italy","Luigi Milan","https://www.transfermarkt.com/luigi-milan/profil/spieler/250942","Right Midfield",21,"Italy",1,1,0,120,1959
"ACF Fiorentina","Serie A","Italy","Azzali II","https://www.transfermarkt.com/azzali-ii/profil/spieler/369410","Central Midfield",21,"Italy",11,11,3,990,1959
"ACF Fiorentina","Serie A","Italy","Giuseppe Chiappella","https://www.transfermarkt.com/giuseppe-chiappella/profil/spieler/289701","Defensive Midfield",34,"Italy",33,33,0,2970,1959
"ACF Fiorentina","Serie A","Italy","Guido Gratton","https://www.transfermarkt.com/guido-gratton/profil/spieler/245255","Attacking Midfield",26,"Italy",29,29,5,2520,1959
"ACF Fiorentina","Serie A","Italy","Francisco Lojacono","https://www.transfermarkt.com/francisco-lojacono/profil/spieler/293545","Right Midfield",23,"Italy",34,34,8,3060,1959
"ACF Fiorentina","Serie A","Italy","Miguel Montuori","https://www.transfermarkt.com/miguel-montuori/profil/spieler/245257","Attacking Midfield",26,"Italy",34,34,10,3090,1959
"ACF Fiorentina","Serie A","Italy","Armando Segato","https://www.transfermarkt.com/armando-segato/profil/spieler/245261","Defensive Midfield",29,"Italy",28,28,0,2520,1959
"ACF Fiorentina","Serie A","Italy","Dino Da Costa","https://www.transfermarkt.com/dino-da-costa/profil/spieler/151819","Second Striker",27,"Italy",1,1,1,120,1959
"ACF Fiorentina","Serie A","Italy","Gianfranco Petris","https://www.transfermarkt.com/gianfranco-petris/profil/spieler/250947","Left Winger",22,"Italy",33,33,11,2910,1959
"ACF Fiorentina","Serie A","Italy","Eugenio Fantini","https://www.transfermarkt.com/eugenio-fantini/profil/spieler/497960","Attack",26,"Italy",7,7,3,630,1959
"ACF Fiorentina","Serie A","Italy","Kurt Hamrin","https://www.transfermarkt.com/kurt-hamrin/profil/spieler/182033","Right Winger",24,"Sweden",40,40,29,3630,1959
"ACF Fiorentina","Serie A","Italy","Paolo Morosi","https://www.transfermarkt.com/paolo-morosi/profil/spieler/502375","Attack",20,"Italy",6,6,4,540,1959
"SPAL","Serie C - Girone B","Italy","Natale Nobili","https://www.transfermarkt.com/natale-nobili/profil/spieler/502407","Goalkeeper",23,"Italy",24,24,0,2160,1959
"SPAL","Serie C - Girone B","Italy","Lidio Maietti","https://www.transfermarkt.com/lidio-maietti/profil/spieler/497965","Goalkeeper",25,"Italy",12,12,0,1080,1959
"SPAL","Serie C - Girone B","Italy","Costanzo Balleri","https://www.transfermarkt.com/costanzo-balleri/profil/spieler/371202","Right-Back",25,"Italy",32,32,0,2790,1959
"SPAL","Serie C - Girone B","Italy","Gianfranco Bozzao","https://www.transfermarkt.com/gianfranco-bozzao/profil/spieler/305655","Left-Back",22,"Italy",36,36,0,3240,1959
"SPAL","Serie C - Girone B","Italy","Manlio Muccini","https://www.transfermarkt.com/manlio-muccini/profil/spieler/481851","Sweeper",18,"Italy",3,3,0,270,1959
"SPAL","Serie C - Girone B","Italy","Armando Picchi","https://www.transfermarkt.com/armando-picchi/profil/spieler/245245","Right-Back",24,"Italy",29,29,1,2610,1959
"SPAL","Serie C - Girone B","Italy","Gaudenzio Trentini","https://www.transfermarkt.com/gaudenzio-trentini/profil/spieler/502409","Defender",23,"Italy",3,3,0,270,1959
"SPAL","Serie C - Girone B","Italy","Dante Micheli","https://www.transfermarkt.com/dante-micheli/profil/spieler/250941","Defensive Midfield",20,"Italy",36,36,2,3240,1959
"SPAL","Serie C - Girone B","Italy","Valeriano Balloni","https://www.transfermarkt.com/valeriano-balloni/profil/spieler/372162","midfield",23,"Italy",6,6,0,540,1959
"SPAL","Serie C - Girone B","Italy","Giuseppe Catalani","https://www.transfermarkt.com/giuseppe-catalani/profil/spieler/470850","Central Midfield",26,"Italy",18,18,0,1620,1959
"SPAL","Serie C - Girone B","Italy","Enrico Cecchi","https://www.transfermarkt.com/enrico-cecchi/profil/spieler/473395","midfield",19,"Italy",4,4,0,360,1959
"SPAL","Serie C - Girone B","Italy","Gianfranco Ganzer","https://www.transfermarkt.com/gianfranco-ganzer/profil/spieler/193638","midfield",29,"Italy",32,32,1,2880,1959
"SPAL","Serie C - Girone B","Italy","Oscar Massei","https://www.transfermarkt.com/oscar-massei/profil/spieler/484446","Left Midfield",24,"Argentina",31,31,11,2790,1959
"SPAL","Serie C - Girone B","Italy","Egisto Pandolfini","https://www.transfermarkt.com/egisto-pandolfini/profil/spieler/247881","Attacking Midfield",33,"Italy",1,1,0,90,1959
"SPAL","Serie C - Girone B","Italy","Romano Bagatti","https://www.transfermarkt.com/romano-bagatti/profil/spieler/370105","Attack",18,"Italy",7,7,1,630,1959
"SPAL","Serie C - Girone B","Italy","Gianni Corelli","https://www.transfermarkt.com/gianni-corelli/profil/spieler/484429","Right Winger",22,"Italy",29,29,5,2610,1959
"SPAL","Serie C - Girone B","Italy","Egidio Morbello","https://www.transfermarkt.com/egidio-morbello/profil/spieler/490686","Left Winger",22,"Italy",36,36,13,3240,1959
"SPAL","Serie C - Girone B","Italy","Carlo Novelli","https://www.transfermarkt.com/carlo-novelli/profil/spieler/422624","Left Winger",24,"Italy",34,34,8,3060,1959
"SPAL","Serie C - Girone B","Italy","Guerrino Rossi","https://www.transfermarkt.com/guerrino-rossi/profil/spieler/502408","Attack",25,"Italy",24,24,9,2160,1959
"AC Milan","Serie A","Italy","Giancarlo Gallesi","https://www.transfermarkt.com/giancarlo-gallesi/profil/spieler/306944","Goalkeeper",27,"Italy",6,6,0,540,1959
"AC Milan","Serie A","Italy","Lorenzo Buffon","https://www.transfermarkt.com/lorenzo-buffon/profil/spieler/174157","Goalkeeper",29,"Italy",1,1,0,120,1959
"AC Milan","Serie A","Italy","Giorgio Ghezzi","https://www.transfermarkt.com/giorgio-ghezzi/profil/spieler/245347","Goalkeeper",28,"Italy",19,19,0,1710,1959
"AC Milan","Serie A","Italy","Luciano Alfieri","https://www.transfermarkt.com/luciano-alfieri/profil/spieler/289233","Goalkeeper",23,"Italy",13,13,0,1170,1959
"AC Milan","Serie A","Italy","Sandro Salvadore","https://www.transfermarkt.com/sandro-salvadore/profil/spieler/216035","Sweeper",19,"Italy",7,7,0,660,1959
"AC Milan","Serie A","Italy","Enrico Bergonti","https://www.transfermarkt.com/enrico-bergonti/profil/spieler/597342","Defender",21,"Italy",1,1,0,120,1959
"AC Milan","Serie A","Italy","Alfio Fontana","https://www.transfermarkt.com/alfio-fontana/profil/spieler/245254","Right-Back",26,"Italy",36,36,1,3240,1959
"AC Milan","Serie A","Italy","Cesare Maldini","https://www.transfermarkt.com/cesare-maldini/profil/spieler/174159","Sweeper",27,"Italy",33,33,0,2970,1959
"AC Milan","Serie A","Italy","Ambrogio Pelagalli","https://www.transfermarkt.com/ambrogio-pelagalli/profil/spieler/306381","Defender",19,"Italy",1,1,0,90,1959
"AC Milan","Serie A","Italy","Mario Trebbi","https://www.transfermarkt.com/mario-trebbi/profil/spieler/245361","Sweeper",19,"Italy",13,13,0,1200,1959
"AC Milan","Serie A","Italy","Francesco Zagatti","https://www.transfermarkt.com/francesco-zagatti/profil/spieler/174162","Defender",27,"Italy",22,22,0,1980,1959
"AC Milan","Serie A","Italy","Luigi Garagna","https://www.transfermarkt.com/luigi-garagna/profil/spieler/502390","Defender",19,"Italy",1,1,0,90,1959
"AC Milan","Serie A","Italy","Nils Liedholm","https://www.transfermarkt.com/nils-liedholm/profil/spieler/174158","midfield",36,"Sweden",32,32,3,2880,1959
"AC Milan","Serie A","Italy","Ernesto Grillo","https://www.transfermarkt.com/ernesto-grillo/profil/spieler/245256","Central Midfield",29,"Argentina",25,25,4,2250,1959
"AC Milan","Serie A","Italy","Gilberto Noletti","https://www.transfermarkt.com/gilberto-noletti/profil/spieler/306666","midfield",18,"Italy",1,1,0,90,1959
"AC Milan","Serie A","Italy","Giovanni Trapattoni","https://www.transfermarkt.com/giovanni-trapattoni/profil/spieler/166748","Defensive Midfield",20,"Italy",3,3,0,300,1959
