"team_name","league","country","player_name","player_url","player_pos","player_age","nationality","in_squad","appearances","goals","minutes_played","season"
"ACF Fiorentina","Serie A","Italy","Leonardo Costagliola","https://www.transfermarkt.com/leonardo-costagliola/profil/spieler/150881","Goalkeeper",27,"Italy",35,35,0,3150,1949
"ACF Fiorentina","Serie A","Italy","Manlio Grandi","https://www.transfermarkt.com/manlio-grandi/profil/spieler/554094","Goalkeeper",18,"Italy",3,3,0,270,1949
"ACF Fiorentina","Serie A","Italy","Antonio Canali","https://www.transfermarkt.com/antonio-canali/profil/spieler/582571","Defender",19,"Italy",1,1,0,90,1949
"ACF Fiorentina","Serie A","Italy","Sergio Cervato","https://www.transfermarkt.com/sergio-cervato/profil/spieler/245250","Left-Back",20,"Italy",36,36,2,3240,1949
"ACF Fiorentina","Serie A","Italy","Alberto Eliani","https://www.transfermarkt.com/alberto-eliani/profil/spieler/243118","Defender",27,"Italy",36,36,0,3240,1949
"ACF Fiorentina","Serie A","Italy","Luciano Giusti","https://www.transfermarkt.com/luciano-giusti/profil/spieler/520507","Defender",23,"Italy",13,13,5,1170,1949
"ACF Fiorentina","Serie A","Italy","Francesco Rosetta","https://www.transfermarkt.com/francesco-rosetta/profil/spieler/289754","Sweeper",26,"Italy",36,36,0,3240,1949
"ACF Fiorentina","Serie A","Italy","Italo Acconcia","https://www.transfermarkt.com/italo-acconcia/profil/spieler/354868","midfield",24,"Italy",14,14,0,1260,1949
"ACF Fiorentina","Serie A","Italy","Rodolfo Beltrandi","https://www.transfermarkt.com/rodolfo-beltrandi/profil/spieler/387595","Central Midfield",18,"Italy",3,3,0,270,1949
"ACF Fiorentina","Serie A","Italy","Giuseppe Chiappella","https://www.transfermarkt.com/giuseppe-chiappella/profil/spieler/289701","Defensive Midfield",24,"Italy",29,29,0,2610,1949
"ACF Fiorentina","Serie A","Italy","Augusto Magli","https://www.transfermarkt.com/augusto-magli/profil/spieler/249240","midfield",26,"Italy",32,32,2,2790,1949
"ACF Fiorentina","Serie A","Italy","Cesare Meucci","https://www.transfermarkt.com/cesare-meucci/profil/spieler/574422","midfield",27,"Italy",12,12,0,1080,1949
"ACF Fiorentina","Serie A","Italy","Egisto Pandolfini","https://www.transfermarkt.com/egisto-pandolfini/profil/spieler/247881","Attacking Midfield",23,"Italy",38,38,13,3420,1949
"ACF Fiorentina","Serie A","Italy","Pietro Torrini","https://www.transfermarkt.com/pietro-torrini/profil/spieler/583744","midfield",18,"Italy",2,2,0,180,1949
"ACF Fiorentina","Serie A","Italy","Gyula Nagy","https://www.transfermarkt.com/gyula-nagy/profil/spieler/554096","Attack",25,"Hungary",14,14,5,1260,1949
"ACF Fiorentina","Serie A","Italy","Riccardo Dalla Torre","https://www.transfermarkt.com/riccardo-dalla-torre/profil/spieler/522298","Attack",28,"Italy",27,27,9,2430,1949
"ACF Fiorentina","Serie A","Italy","Alberto Galassi","https://www.transfermarkt.com/alberto-galassi/profil/spieler/523626","Attack",26,"Italy",37,37,23,3330,1949
"ACF Fiorentina","Serie A","Italy","Ludwig Janda","https://www.transfermarkt.com/ludwig-janda/profil/spieler/516162","Attack",30,"Germany",19,19,10,1710,1949
"ACF Fiorentina","Serie A","Italy","Giovanni Sperotto","https://www.transfermarkt.com/giovanni-sperotto/profil/spieler/518318","Attack",21,"Italy",31,31,7,2700,1949
"Lucchese 1905","Serie C - Girone B","Italy","Luigi Geatti","https://www.transfermarkt.com/luigi-geatti/profil/spieler/514491","Goalkeeper",22,"Italy",13,13,0,1170,1949
"Lucchese 1905","Serie C - Girone B","Italy","Duilio Zotti","https://www.transfermarkt.com/duilio-zotti/profil/spieler/556532","Goalkeeper",27,"Italy",23,23,0,2070,1949
"Lucchese 1905","Serie C - Girone B","Italy","Angelo Arrighi","https://www.transfermarkt.com/angelo-arrighi/profil/spieler/586087","Goalkeeper",19,"Italy",2,2,0,180,1949
