"team_name","league","country","player_name","player_url","player_pos","player_age","nationality","in_squad","appearances","goals","minutes_played","season"
"SSC Napoli","Serie A","Italy","Alex Meret","https://www.transfermarkt.com/alex-meret/profil/spieler/240414","Goalkeeper",25,"Italy",49,45,0,4080,2022
"SSC Napoli","Serie A","Italy","Pierluigi Gollini","https://www.transfermarkt.com/pierluigi-gollini/profil/spieler/244192","Goalkeeper",27,"Italy",23,4,0,360,2022
"SSC Napoli","Serie A","Italy","Salvatore Sirigu","https://www.transfermarkt.com/salvatore-sirigu/profil/spieler/25508","Goalkeeper",35,"Italy",21,0,0,0,2022
"SSC Napoli","Serie A","Italy","Hubert Idasiak","https://www.transfermarkt.com/hubert-idasiak/profil/spieler/555557","Goalkeeper",20,"Poland",14,0,0,0,2022
"SSC Napoli","Serie A","Italy","Valerio Boffelli","https://www.transfermarkt.com/valerio-boffelli/profil/spieler/809986","Goalkeeper",17,"Italy",1,0,0,0,2022
"SSC Napoli","Serie A","Italy","Davide Marfella","https://www.transfermarkt.com/davide-marfella/profil/spieler/417414","Goalkeeper",22,"Italy",38,0,0,0,2022
"SSC Napoli","Serie A","Italy","Min-jae Kim","https://www.transfermarkt.com/min-jae-kim/profil/spieler/503482","Centre-Back",25,"Korea, South",47,45,2,3878,2022
"SSC Napoli","Serie A","Italy","Amir Rrahmani","https://www.transfermarkt.com/amir-rrahmani/profil/spieler/257732","Centre-Back",28,"Kosovo",40,36,2,3061,2022
"SSC Napoli","Serie A","Italy","Giovanni Di Lorenzo","https://www.transfermarkt.com/giovanni-di-lorenzo/profil/spieler/169880","Right-Back",28,"Italy",49,47,5,4147,2022
"SSC Napoli","Serie A","Italy","Mathías Olivera","https://www.transfermarkt.com/mathias-olivera/profil/spieler/376514","Left-Back",24,"Uruguay",47,39,2,2264,2022
"SSC Napoli","Serie A","Italy","Mário Rui","https://www.transfermarkt.com/mario-rui/profil/spieler/87884","Left-Back",31,"Portugal",41,28,0,2149,2022
"SSC Napoli","Serie A","Italy","Leo Østigård","https://www.transfermarkt.com/leo-ostigard/profil/spieler/367284","Centre-Back",22,"Norway",49,11,1,695,2022
"SSC Napoli","Serie A","Italy","Alessandro Zanoli","https://www.transfermarkt.com/alessandro-zanoli/profil/spieler/397225","Right-Back",21,"Italy",22,3,0,21,2022
"SSC Napoli","Serie A","Italy","Juan Jesus","https://www.transfermarkt.com/juan-jesus/profil/spieler/121985","Centre-Back",31,"Brazil",48,19,2,1253,2022
"SSC Napoli","Serie A","Italy","Bartosz Bereszynski","https://www.transfermarkt.com/bartosz-bereszynski/profil/spieler/144143","Right-Back",29,"Poland",26,4,0,286,2022
"SSC Napoli","Serie A","Italy","Stanislav Lobotka","https://www.transfermarkt.com/stanislav-lobotka/profil/spieler/192735","Defensive Midfield",27,"Slovakia",49,49,1,4042,2022
"SSC Napoli","Serie A","Italy","Frank Anguissa","https://www.transfermarkt.com/frank-anguissa/profil/spieler/354361","Central Midfield",26,"Cameroon",46,45,4,3770,2022
"SSC Napoli","Serie A","Italy","Piotr Zielinski","https://www.transfermarkt.com/piotr-zielinski/profil/spieler/181136","Central Midfield",28,"Poland",49,48,7,2958,2022
"SSC Napoli","Serie A","Italy","Eljif Elmas","https://www.transfermarkt.com/eljif-elmas/profil/spieler/400489","Central Midfield",22,"North Macedonia",48,47,6,1979,2022
"SSC Napoli","Serie A","Italy","Tanguy Ndombélé","https://www.transfermarkt.com/tanguy-ndombele/profil/spieler/450936","Central Midfield",25,"France",47,40,2,1261,2022
"SSC Napoli","Serie A","Italy","Gianluca Gaetano","https://www.transfermarkt.com/gianluca-gaetano/profil/spieler/358008","Attacking Midfield",22,"Italy",44,12,1,161,2022
"SSC Napoli","Serie A","Italy","Diego Demme","https://www.transfermarkt.com/diego-demme/profil/spieler/82070","Defensive Midfield",30,"Germany",31,7,0,142,2022
"SSC Napoli","Serie A","Italy","Karim Zedadka","https://www.transfermarkt.com/karim-zedadka/profil/spieler/612065","Left Midfield",22,"Algeria",32,3,0,17,2022
"SSC Napoli","Serie A","Italy","Victor Osimhen","https://www.transfermarkt.com/victor-osimhen/profil/spieler/401923","Centre-Forward",23,"Nigeria",40,39,31,3021,2022
"SSC Napoli","Serie A","Italy","Khvicha Kvaratskhelia","https://www.transfermarkt.com/khvicha-kvaratskhelia/profil/spieler/502670","Left Winger",21,"Georgia",44,43,14,3238,2022
"SSC Napoli","Serie A","Italy","Giacomo Raspadori","https://www.transfermarkt.com/giacomo-raspadori/profil/spieler/405885","Second Striker",22,"Italy",41,33,6,1217,2022
"SSC Napoli","Serie A","Italy","Hirving Lozano","https://www.transfermarkt.com/hirving-lozano/profil/spieler/316889","Right Winger",26,"Mexico",42,41,4,2075,2022
"SSC Napoli","Serie A","Italy","Giovanni Simeone","https://www.transfermarkt.com/giovanni-simeone/profil/spieler/282388","Centre-Forward",26,"Argentina",44,33,9,765,2022
"SSC Napoli","Serie A","Italy","Matteo Politano","https://www.transfermarkt.com/matteo-politano/profil/spieler/165895","Right Winger",28,"Italy",44,37,4,1626,2022
"SSC Napoli","Serie A","Italy","Adam Ounas","https://www.transfermarkt.com/adam-ounas/profil/spieler/400485","Right Winger",25,"Algeria",2,2,0,13,2022
"SSC Napoli","Serie A","Italy","Alessio Zerbin","https://www.transfermarkt.com/alessio-zerbin/profil/spieler/433584","Left Winger",23,"Italy",45,14,0,309,2022
