"team_name","league","country","player_name","player_url","player_pos","player_age","nationality","in_squad","appearances","goals","minutes_played","season"
"Juventus FC","Serie A","Italy","Wojciech Szczesny","https://www.transfermarkt.com/wojciech-szczesny/profil/spieler/44058","Goalkeeper",27,"Poland",54,21,0,1794,2017
"Juventus FC","Serie A","Italy","Leonardo Loria","https://www.transfermarkt.com/leonardo-loria/profil/spieler/386567","Goalkeeper",18,"Italy",8,0,0,0,2017
"Juventus FC","Serie A","Italy","Mattia Del Favero","https://www.transfermarkt.com/mattia-del-favero/profil/spieler/265079","Goalkeeper",19,"Italy",4,0,0,0,2017
"Juventus FC","Serie A","Italy","Carlo Pinsoglio","https://www.transfermarkt.com/carlo-pinsoglio/profil/spieler/75411","Goalkeeper",27,"Italy",41,1,0,27,2017
"Juventus FC","Serie A","Italy","Gianluigi Buffon","https://www.transfermarkt.com/gianluigi-buffon/profil/spieler/5023","Goalkeeper",39,"Italy",45,34,0,3030,2017
"Juventus FC","Serie A","Italy","Mattia De Sciglio","https://www.transfermarkt.com/mattia-de-sciglio/profil/spieler/88682","Right-Back",24,"Italy",33,20,1,1484,2017
"Juventus FC","Serie A","Italy","Alex Sandro","https://www.transfermarkt.com/alex-sandro/profil/spieler/79960","Left-Back",26,"Brazil",51,39,4,3280,2017
"Juventus FC","Serie A","Italy","Daniele Rugani","https://www.transfermarkt.com/daniele-rugani/profil/spieler/162959","Centre-Back",22,"Italy",52,26,2,2226,2017
"Juventus FC","Serie A","Italy","Giorgio Chiellini","https://www.transfermarkt.com/giorgio-chiellini/profil/spieler/29260","Centre-Back",32,"Italy",47,38,0,3168,2017
"Juventus FC","Serie A","Italy","Medhi Benatia","https://www.transfermarkt.com/medhi-benatia/profil/spieler/45124","Centre-Back",30,"Morocco",47,32,4,2638,2017
"Juventus FC","Serie A","Italy","Andrea Barzagli","https://www.transfermarkt.com/andrea-barzagli/profil/spieler/7109","Centre-Back",36,"Italy",51,38,0,2372,2017
"Juventus FC","Serie A","Italy","Benedikt Höwedes","https://www.transfermarkt.com/benedikt-howedes/profil/spieler/39020","Centre-Back",29,"Germany",19,3,1,248,2017
"Juventus FC","Serie A","Italy","Stephan Lichtsteiner","https://www.transfermarkt.com/stephan-lichtsteiner/profil/spieler/2865","Right-Back",33,"Switzerland",43,32,0,2015,2017
"Juventus FC","Serie A","Italy","Rodrigo Bentancur","https://www.transfermarkt.com/rodrigo-bentancur/profil/spieler/354362","Central Midfield",20,"Uruguay",49,27,0,948,2017
